City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,La Cruz,MX,2021-11-06 13:53:44,23.9167,-106.9,69.48,96,3,2.95
294,Vanimo,PG,2021-11-06 13:53:44,-2.6741,141.3028,77.36,89,56,4.61
295,Duncan,US,2021-11-06 13:49:23,34.5023,-97.9578,40.35,93,1,4.61
296,Altus,US,2021-11-06 13:53:45,34.6381,-99.334,41.07,90,1,8.05
297,Northam,GB,2021-11-06 13:53:45,51.0333,-4.2167,56.82,83,70,22.93
298,Boyolangu,ID,2021-11-06 13:53:46,-8.1181,111.8935,78.58,88,98,1.25
299,Churapcha,RU,2021-11-06 13:53:46,62.0025,132.4325,2.37,98,99,2.95
300,Lixourion,GR,2021-11-06 13:53:46,38.2019,20.4314,75.2,61,100,1.48
301,Urdoma,RU,2021-11-06 13:53:47,61.7533,48.5442,43.61,84,100,12.12
302,Macamic,CA,2021-11-06 13:53:47,48.7502,-78.9996,41.23,85,100,12.75
303,Isilkul,RU,2021-11-06 13:53:48,54.9109,71.2728,33.91,57,100,14.32
304,Balkhash,KZ,2021-11-06 13:53:48,46.844,74.9804,30.67,25,6,4.0
305,Santa Rosa,PH,2021-11-06 13:53:38,14.3122,121.1114,85.1,76,28,7.2
306,Vardo,NO,2021-11-06 13:53:48,70.3705,31.1107,35.82,69,100,27.11
307,Santa Marta,CO,2021-11-06 13:53:49,11.2408,-74.199,83.25,68,14,2.37
308,Ternate,ID,2021-11-06 13:53:49,0.8,127.4,80.94,80,97,2.3
309,Riosucio,CO,2021-11-06 13:50:13,5.4216,-75.7032,66.63,78,82,0.85
310,Speightstown,BB,2021-11-06 13:53:50,13.25,-59.65,86.61,72,85,16.89
311,Kruisfontein,ZA,2021-11-06 13:53:50,-34.0033,24.7314,63.88,65,100,6.46
312,Kyra,RU,2021-11-06 13:53:50,49.5776,111.9753,12.99,55,0,3.24
313,Kisangani,CD,2021-11-06 13:53:51,0.5167,25.2,94.21,38,49,0.81
314,Monrovia,LR,2021-11-06 13:53:51,6.3005,-10.7969,85.77,68,64,9.48
315,Souillac,MU,2021-11-06 13:53:52,-20.5167,57.5167,80.37,78,75,9.22
316,Amurzet,RU,2021-11-06 13:53:52,47.6967,131.0981,19.51,42,37,5.95
317,Megalopoli,GR,2021-11-06 13:53:52,37.4011,22.1422,72.41,45,100,1.99
318,Codrington,AU,2021-11-06 13:53:53,-38.2667,141.9667,52.47,84,100,12.15
319,Kohlu,PK,2021-11-06 13:53:53,29.8962,69.252,65.77,26,2,6.2
320,Donskoye,RU,2021-11-06 13:53:54,45.4552,41.9741,64.35,61,99,9.62
321,Dinghai,CN,2021-11-06 13:53:54,26.2847,119.7936,68.92,93,63,12.1
322,Solnechnyy,RU,2021-11-06 13:53:54,50.7214,136.6319,17.29,41,0,12.1
323,Talaya,RU,2021-11-06 13:54:55,61.3833,152.75,13.15,93,100,6.71
324,Mount Gambier,AU,2021-11-06 13:54:55,-37.8333,140.7667,51.71,100,90,10.36
325,San Quintin,MX,2021-11-06 13:54:56,30.4833,-115.95,59.72,88,1,0.2
326,Roald,NO,2021-11-06 13:54:56,62.5833,6.1333,43.0,81,0,12.66
327,Kant,IN,2021-11-06 13:54:56,27.8,79.8,70.84,44,37,5.46
328,Benghazi,LY,2021-11-06 13:54:57,32.1167,20.0667,79.72,44,6,6.11
329,Marsh Harbour,BS,2021-11-06 13:54:57,26.5412,-77.0636,80.29,78,100,19.28
330,Batagay-Alyta,RU,2021-11-06 13:54:57,67.8006,130.4114,-5.3,81,100,6.53
331,Maharajganj,IN,2021-11-06 13:54:58,27.1333,83.5667,68.34,57,57,5.14
332,Lerwick,GB,2021-11-06 13:54:58,60.1545,-1.1494,50.0,95,100,29.8
333,Lazaro Cardenas,MX,2021-11-06 13:54:59,17.9583,-102.2,76.6,85,100,4.45
334,Puerto Del Rosario,ES,2021-11-06 13:54:59,28.5004,-13.8627,73.15,56,20,27.63
335,Belaya Gora,RU,2021-11-06 13:54:59,68.5333,146.4167,0.5,99,89,2.28
336,Hope,US,2021-11-06 13:52:47,33.6671,-93.5916,35.65,63,0,2.57
337,Palimbang,PH,2021-11-06 13:55:00,6.2106,124.1894,78.62,88,69,3.38
338,Dedougou,BF,2021-11-06 13:55:00,12.4667,-3.4667,102.92,15,3,9.64
339,Terekli-Mekteb,RU,2021-11-06 13:55:01,44.1671,45.8698,51.44,57,7,18.75
340,Platonovka,RU,2021-11-06 13:55:01,52.7106,41.952,50.47,94,100,8.86
341,Kariba,ZW,2021-11-06 13:55:02,-16.5167,28.8,97.29,22,29,2.15
342,Murfreesboro,US,2021-11-06 13:51:35,35.8456,-86.3903,43.59,93,0,0.0
343,Tiksi,RU,2021-11-06 13:55:03,71.6872,128.8694,-3.21,91,77,11.56
344,Rio Grande,BR,2021-11-06 13:51:46,-32.035,-52.0986,66.94,71,99,18.43
345,Dunmore Town,BS,2021-11-06 13:55:04,25.5,-76.65,80.56,79,100,19.57
346,Abha,SA,2021-11-06 13:55:05,18.2164,42.5053,69.62,30,40,12.66
347,Huejuquilla El Alto,MX,2021-11-06 13:55:06,22.6,-103.8667,56.79,49,0,3.62
348,Bone,DE,2021-11-06 13:55:06,51.9669,12.1396,55.29,71,77,10.22
349,Saint Anthony,US,2021-11-06 13:53:46,45.0205,-93.218,46.98,84,1,1.01
350,Dzhebariki-Khaya,RU,2021-11-06 13:55:07,62.2167,135.8,-6.18,99,97,2.59
351,Ancud,CL,2021-11-06 13:55:07,-41.8697,-73.8203,53.13,68,7,4.74
352,Scarborough,GB,2021-11-06 13:53:34,54.2797,-0.4044,55.51,79,100,4.0
353,Shimoda,JP,2021-11-06 13:55:07,34.6667,138.95,58.1,86,100,12.06
354,Pevek,RU,2021-11-06 13:55:08,69.7008,170.3133,-9.4,94,79,7.58
355,Akyab,MM,2021-11-06 13:55:08,20.15,92.9,78.17,73,1,10.94
356,Kropotkin,RU,2021-11-06 13:55:09,45.4375,40.5756,60.06,60,83,1.95
357,Melita,CA,2021-11-06 13:55:09,49.2681,-100.9967,39.83,54,54,6.6
358,Te Anau,NZ,2021-11-06 13:55:10,-45.4167,167.7167,47.1,91,15,1.66
359,Mandali,IQ,2021-11-06 13:55:10,33.7499,45.5541,79.47,30,1,1.72
360,Bireun,ID,2021-11-06 13:55:11,5.203,96.7009,79.56,86,100,6.15
361,Hasanabad,IR,2021-11-06 13:55:11,36.5465,61.0543,43.36,16,100,5.1
362,Koupela,BF,2021-11-06 13:55:12,12.1794,-0.3517,100.06,15,52,10.16
363,Gunjur,GM,2021-11-06 13:55:12,13.2019,-16.7339,86.05,50,56,9.26
364,Murray Bridge,AU,2021-11-06 13:55:12,-35.1167,139.2667,62.49,82,99,13.0
365,Muros,ES,2021-11-06 13:55:13,42.7762,-9.0603,60.1,52,6,9.06
366,Matara,LK,2021-11-06 13:56:13,5.9485,80.5353,77.59,89,98,11.45
367,Tomatlan,MX,2021-11-06 13:56:13,19.9333,-105.25,72.55,87,21,3.62
368,Baykit,RU,2021-11-06 13:56:14,61.67,96.37,13.64,98,98,1.21
369,Umm Lajj,SA,2021-11-06 13:56:14,25.0213,37.2685,84.13,59,0,9.62
370,Batatais,BR,2021-11-06 13:56:15,-20.8911,-47.585,84.18,34,62,0.92
371,San Felipe,VE,2021-11-06 13:56:15,10.3399,-68.7425,84.76,62,74,2.48
372,Rockhampton,AU,2021-11-06 13:56:15,-23.3833,150.5,75.09,73,90,1.14
373,Krutinka,RU,2021-11-06 13:56:16,56.0055,71.5113,35.02,72,100,18.52
374,Roseburg,US,2021-11-06 13:56:16,43.2165,-123.3417,47.37,87,100,5.93
375,Mandalgovi,MN,2021-11-06 13:56:16,45.7625,106.2708,12.49,60,0,12.35
376,Suihua,CN,2021-11-06 13:56:17,46.6406,126.9969,23.81,32,100,5.06
377,Olafsvik,IS,2021-11-06 13:56:17,64.8945,-23.7142,34.99,93,100,20.78
378,Fortuna,US,2021-11-06 13:56:18,40.5982,-124.1573,51.42,76,90,0.0
379,Slave Lake,CA,2021-11-06 13:56:18,55.2834,-114.769,35.58,80,75,14.97
380,Tortoli,IT,2021-11-06 13:56:18,39.9256,9.6572,58.98,83,96,14.99
381,Harper,LR,2021-11-06 13:56:19,4.375,-7.7169,83.1,72,99,7.72
382,Cayenne,GF,2021-11-06 13:54:50,4.9333,-52.3333,84.24,82,75,8.01
383,Chicama,PE,2021-11-06 13:56:19,-7.8447,-79.1469,61.34,72,100,7.9
384,Vila Franca Do Campo,PT,2021-11-06 13:56:20,37.7167,-25.4333,75.2,70,68,16.51
385,Klyuchi,RU,2021-11-06 13:56:20,52.2667,79.1667,25.77,93,100,8.14
386,Zyryanka,RU,2021-11-06 13:56:20,65.75,150.85,13.14,85,100,7.05
387,Port Augusta,AU,2021-11-06 13:56:21,-32.5,137.7667,62.74,81,100,17.49
388,Bonthe,SL,2021-11-06 13:56:21,7.5264,-12.505,85.14,70,31,7.92
389,Rize,TR,2021-11-06 13:56:21,40.9044,40.8949,43.11,81,3,0.29
390,Batangafo,CF,2021-11-06 13:56:22,7.3008,18.2833,88.75,51,57,5.32
391,Sulz,DE,2021-11-06 13:56:22,48.3624,8.6331,49.8,72,12,2.01
392,Shahreza,IR,2021-11-06 13:56:23,32.0339,51.8794,47.7,56,84,14.03
393,Wattegama,LK,2021-11-06 13:56:23,6.7989,81.4808,77.92,90,100,3.13
394,Aklavik,CA,2021-11-06 13:56:23,68.2191,-135.0107,17.6,93,90,10.36
395,Ewa Beach,US,2021-11-06 13:56:24,21.3156,-158.0072,76.98,72,90,11.99
396,Santa Barbara,US,2021-11-06 13:52:48,34.7333,-120.0343,49.82,99,90,0.0
397,Radhanpur,IN,2021-11-06 13:56:24,23.8333,71.6,80.62,24,50,4.25
398,Dancheng,CN,2021-11-06 13:56:25,33.6333,115.1833,61.79,93,100,3.94
399,Namibe,AO,2021-11-06 13:56:25,-15.1961,12.1522,75.83,64,40,13.8
400,Ghanzi,BW,2021-11-06 13:56:25,-21.5667,21.7833,99.73,14,72,10.36
401,Keetmanshoop,NA,2021-11-06 13:56:26,-26.5833,18.1333,85.12,15,60,10.07
402,Jiayuguan,CN,2021-11-06 13:56:26,39.8167,98.3,9.34,52,0,7.38
403,Tabuk,PH,2021-11-06 13:56:26,17.4189,121.4443,75.79,92,28,3.04
404,Etchoropo,MX,2021-11-06 13:56:27,26.7667,-109.6667,72.37,45,96,3.74
405,Huarmey,PE,2021-11-06 13:56:27,-10.0681,-78.1522,66.96,81,96,8.63
406,Richards Bay,ZA,2021-11-06 13:56:28,-28.783,32.0377,75.99,74,46,11.65
407,Zhangye,CN,2021-11-06 13:56:28,38.9342,100.4517,10.29,65,27,4.76
408,Thaton,MM,2021-11-06 13:56:28,16.9206,97.3714,79.21,82,24,2.3
409,Necochea,AR,2021-11-06 13:56:10,-38.5473,-58.7368,60.04,46,89,8.1
410,Vao,NC,2021-11-06 13:57:29,-22.6667,167.4833,67.62,62,10,5.28
411,Charters Towers,AU,2021-11-06 13:57:29,-20.1,146.2667,72.03,79,50,16.31
412,Mazagao,BR,2021-11-06 13:57:30,-0.115,-51.2894,91.45,47,100,5.88
413,Maler Kotla,IN,2021-11-06 13:57:30,30.5167,75.8833,73.13,30,0,6.91
414,Melong,CM,2021-11-06 13:57:30,5.1218,9.9614,79.12,76,77,1.07
415,Inirida,CO,2021-11-06 13:57:31,3.8653,-67.9239,83.34,74,80,2.19
416,Santa Fe,AR,2021-11-06 13:57:31,-31.6333,-60.7,67.01,57,36,4.0
417,Ugento,IT,2021-11-06 13:57:32,39.9263,18.1574,69.46,73,100,6.4
418,Dillon,US,2021-11-06 13:57:32,34.4166,-79.3712,48.97,55,100,18.3
419,San Vicente,AR,2021-11-06 13:57:33,-26.6167,-54.1333,75.96,67,98,3.58
420,Gonaives,HT,2021-11-06 13:57:33,19.45,-72.6833,85.15,60,7,3.0
421,Lompoc,US,2021-11-06 13:57:33,34.6391,-120.4579,54.57,98,90,6.91
422,Rajampet,IN,2021-11-06 13:57:34,14.1833,79.1667,76.08,87,100,2.21
423,Mombetsu,JP,2021-11-06 13:57:34,44.3525,143.3525,43.86,82,1,7.36
424,Hue,VN,2021-11-06 13:57:34,16.4667,107.6,80.71,83,40,8.05
425,Kenitra,MA,2021-11-06 13:57:35,34.261,-6.5802,66.96,39,0,14.38
426,Tuatapere,NZ,2021-11-06 13:57:35,-46.1333,167.6833,50.83,90,63,2.44
427,Makurdi,NG,2021-11-06 13:57:36,7.7411,8.5121,94.1,43,99,4.65
428,Lokoja,NG,2021-11-06 13:57:36,7.8024,6.743,94.3,42,3,3.13
429,Biltine,TD,2021-11-06 13:57:36,14.5333,20.9167,96.64,12,1,6.8
430,Kavaratti,IN,2021-11-06 13:57:37,10.5669,72.642,82.42,73,8,11.34
431,Rocha,UY,2021-11-06 13:57:37,-34.4833,-54.3333,65.77,55,100,13.42
432,Urumqi,CN,2021-11-06 13:57:37,43.801,87.6005,23.95,43,0,4.47
433,Sarkikaraagac,TR,2021-11-06 13:57:38,38.0794,31.3664,63.46,26,5,4.94
434,Nieuw Amsterdam,SR,2021-11-06 13:57:38,5.8833,-55.0833,86.02,80,40,4.61
435,Calvinia,ZA,2021-11-06 13:57:38,-31.4707,19.776,71.28,24,7,13.91
436,Cabanas,CU,2021-11-06 13:57:39,22.9758,-82.9219,77.56,69,99,14.5
437,Pozo Colorado,PY,2021-11-06 13:57:39,-23.4923,-58.7972,60.8,83,100,9.22
438,Samarai,PG,2021-11-06 13:57:39,-10.6167,150.6667,82.62,77,18,14.29
439,Nang Rong,TH,2021-11-06 13:57:40,14.6377,102.7914,79.77,88,53,2.62
440,Porto Novo,BJ,2021-11-06 13:57:40,6.4965,2.6036,86.32,63,97,10.47
441,Beringovskiy,RU,2021-11-06 13:57:40,63.05,179.3167,11.1,77,99,8.59
442,Colquechaca,BO,2021-11-06 13:57:41,-18.6667,-66.0167,42.58,49,83,3.58
443,Lata,PT,2021-11-06 13:57:41,40.1629,-8.3327,65.07,36,0,10.09
444,Snezhnogorsk,RU,2021-11-06 13:57:41,69.1933,33.2531,31.78,98,100,25.01
445,Santa Lucia,ES,2021-11-06 13:57:42,27.9117,-15.5407,65.77,55,75,25.32
446,Tazovskiy,RU,2021-11-06 13:57:42,67.4667,78.7,25.7,96,100,19.24
447,Egvekinot,RU,2021-11-06 13:57:42,66.3167,-179.1667,-12.03,93,49,1.01
448,Ambalavao,MG,2021-11-06 13:57:43,-21.8333,46.9333,70.43,66,21,8.16
449,Atasu,KZ,2021-11-06 13:57:43,48.6814,71.6433,27.68,23,9,3.83
450,Zatoka,UA,2021-11-06 13:57:44,46.0725,30.4654,57.74,63,100,11.32
451,Porto Walter,BR,2021-11-06 13:57:44,-8.2686,-72.7439,87.75,52,23,4.7
452,San Policarpo,PH,2021-11-06 13:57:44,12.1791,125.5072,82.0,83,100,11.41
453,Hamilton,US,2021-11-06 13:56:14,39.1834,-84.5333,42.24,84,0,1.74
454,Ampanihy,MG,2021-11-06 13:58:45,-24.7,44.75,82.74,28,11,16.71
455,Walvis Bay,NA,2021-11-06 13:58:45,-22.9575,14.5053,77.95,41,0,13.8
456,Changji,CN,2021-11-06 13:58:45,44.0167,87.3167,27.39,43,0,4.47
457,Itamaraju,BR,2021-11-06 13:58:46,-17.0392,-39.5311,83.34,63,99,5.32
458,Uray,RU,2021-11-06 13:58:46,60.1247,64.7758,36.7,84,100,17.38
459,Ipatinga,BR,2021-11-06 13:55:54,-19.4683,-42.5367,76.05,84,100,3.13
460,Masterton,NZ,2021-11-06 13:58:47,-40.9597,175.6575,56.77,100,100,2.44
461,Shingu,JP,2021-11-06 13:58:47,33.7333,135.9833,57.94,75,100,6.51
462,Gigmoto,PH,2021-11-06 13:58:48,13.7796,124.39,80.42,89,99,7.36
463,Jumla,NP,2021-11-06 13:55:03,29.2747,82.1838,42.8,58,34,4.81
464,Ilulissat,GL,2021-11-06 13:58:48,69.2167,-51.1,8.71,77,100,5.73
465,Vuktyl,RU,2021-11-06 13:58:48,63.8567,57.3094,39.42,95,100,14.43
466,Champerico,GT,2021-11-06 13:58:49,14.3,-91.9167,88.03,81,22,3.33
467,Buala,SB,2021-11-06 13:58:49,-8.145,159.5921,80.06,82,12,7.4
468,Shetpe,KZ,2021-11-06 13:58:50,44.1667,52.1167,42.46,32,0,8.52
469,Mwene-Ditu,CD,2021-11-06 13:58:50,-7.0,23.45,81.88,57,80,5.19
470,Yaan,NG,2021-11-06 13:58:50,7.3833,8.5667,91.33,47,86,1.88
471,Lurgan,GB,2021-11-06 13:58:51,54.4608,-6.3294,56.64,81,89,22.12
472,Doha,QA,2021-11-06 13:58:51,25.2867,51.5333,84.18,45,0,6.91
473,Itoman,JP,2021-11-06 13:58:51,26.1247,127.6694,77.02,78,75,16.11
474,Sambava,MG,2021-11-06 13:58:52,-14.2667,50.1667,79.65,72,77,12.3
475,Tecpatan,MX,2021-11-06 13:58:52,17.1333,-93.3,68.04,84,96,3.53
476,Belaya Kalitva,RU,2021-11-06 13:58:53,48.17,40.78,52.74,65,99,5.97
477,Magalia,US,2021-11-06 13:58:53,39.8121,-121.5783,50.11,88,100,1.99
478,Kharp,RU,2021-11-06 13:58:53,66.8014,65.8081,31.64,99,100,5.73
479,Nuuk,GL,2021-11-06 13:58:54,64.1835,-51.7216,27.88,86,97,5.01
480,Mhlambanyatsi,SZ,2021-11-06 13:58:54,-26.45,31.0167,81.63,39,59,6.64
481,Shenjiamen,CN,2021-11-06 13:58:54,29.9576,122.298,68.7,86,34,16.96
482,Rio Gallegos,AR,2021-11-06 13:57:23,-51.6226,-69.2181,53.65,58,75,2.3
483,Livermore,US,2021-11-06 13:55:16,37.6819,-121.768,55.6,96,98,3.06
484,Mareeba,AU,2021-11-06 13:58:55,-17.0,145.4333,70.52,92,0,3.49
485,Oriximina,BR,2021-11-06 13:58:55,-1.7656,-55.8661,92.7,48,99,3.58
486,Amahai,ID,2021-11-06 13:58:56,-3.3333,128.9167,80.31,82,89,2.66
487,Japura,ID,2021-11-06 13:58:56,-0.3167,102.35,76.62,94,100,2.66
488,Houma,US,2021-11-06 13:58:56,29.5958,-90.7195,55.99,85,40,8.05
489,Pontianak,ID,2021-11-06 13:58:57,-0.0333,109.3333,80.58,88,40,0.0
490,Killarney,IE,2021-11-06 13:58:57,52.05,-9.5167,57.25,94,90,18.41
491,Camden,US,2021-11-06 13:58:58,39.7835,-74.9663,48.76,81,99,6.51
492,Arlit,NE,2021-11-06 13:58:58,18.7369,7.3853,97.2,9,0,3.42
493,Beinamar,TD,2021-11-06 13:58:58,8.6698,15.3813,96.76,27,36,6.22
494,Khandagayty,RU,2021-11-06 13:58:59,50.7333,92.05,11.89,86,100,1.63
495,Tondano,ID,2021-11-06 13:58:59,1.3038,124.9112,68.09,94,85,1.16
496,Fredericton,CA,2021-11-06 13:58:59,45.9454,-66.6656,33.04,80,1,5.75
497,Pak Phanang,TH,2021-11-06 14:00:00,8.3511,100.202,80.62,78,100,4.16
498,Palembang,ID,2021-11-06 13:57:00,-2.9167,104.7458,77.7,89,100,2.93
499,Aljezur,PT,2021-11-06 14:00:01,37.3191,-8.8033,64.27,29,0,12.24
500,Nampula,MZ,2021-11-06 14:00:02,-15.1165,39.2666,97.84,16,90,9.1
501,Raquira,CO,2021-11-06 14:00:04,5.5379,-73.632,65.05,61,94,3.6
502,Talcahuano,CL,2021-11-06 14:00:05,-36.7167,-73.1167,54.57,79,96,7.27
503,Nizhniy Odes,RU,2021-11-06 14:00:06,63.6445,54.856,38.53,93,97,10.67
504,Mecca,SA,2021-11-06 14:00:09,21.4267,39.8261,87.6,40,0,16.06
505,Muisne,EC,2021-11-06 14:00:09,0.6,-80.0333,75.49,87,100,10.63
506,Rosita,NI,2021-11-06 14:00:11,13.9268,-84.4032,77.92,84,88,5.88
507,Tibati,CM,2021-11-06 14:00:12,6.4667,12.6333,84.96,50,58,5.7
508,Zlobin,HR,2021-11-06 14:00:13,45.2924,14.6541,49.37,53,0,12.66
509,Chiang Klang,TH,2021-11-06 14:00:14,19.2938,100.8617,74.97,85,8,0.78
510,Eureka,US,2021-11-06 14:00:15,40.8021,-124.1637,51.67,95,100,1.99
511,Carroll,US,2021-11-06 14:00:15,39.5501,-77.0164,44.11,65,1,1.99
512,Qianan,CN,2021-11-06 14:00:16,44.9932,124.0581,25.66,30,100,8.25
513,Kargil,IN,2021-11-06 14:00:17,34.5667,76.1,24.4,76,8,3.24
514,Kingsport,US,2021-11-06 13:55:49,36.5484,-82.5618,42.91,76,95,1.99
515,Verkhnevilyuysk,RU,2021-11-06 14:00:18,63.4453,120.3167,10.49,94,100,6.13
516,Ponta Delgada,PT,2021-11-06 14:00:19,37.7333,-25.6667,75.51,78,20,20.71
517,Ilebo,CD,2021-11-06 14:00:19,-4.3167,20.5833,92.1,44,100,3.33
518,Patos,BR,2021-11-06 14:00:20,-7.0244,-37.28,90.21,39,100,2.19
519,Majene,ID,2021-11-06 14:00:20,-3.5403,118.9707,78.33,91,100,2.68
520,Chishtian Mandi,PK,2021-11-06 14:00:21,29.8,72.8667,75.69,23,2,4.25
521,Kaseda,JP,2021-11-06 13:56:07,31.4167,130.3167,64.35,87,100,15.68
522,Salamiyah,SY,2021-11-06 14:00:21,35.0113,37.0532,75.11,28,0,8.03
523,Bom Jesus,BR,2021-11-06 14:00:22,-9.0744,-44.3586,84.85,67,56,3.62
524,Mossendjo,CG,2021-11-06 14:00:23,-2.9506,12.7261,75.25,95,100,1.63
525,Lodja,CD,2021-11-06 14:00:23,-3.4833,23.4333,78.62,78,94,2.89
526,Moose Factory,CA,2021-11-06 14:00:24,51.2585,-80.6094,41.16,81,56,12.15
527,Jackson,US,2021-11-06 13:58:37,42.4165,-122.8345,45.79,95,100,1.19
528,Bima,ID,2021-11-06 14:00:24,-8.4667,118.7167,80.37,84,97,1.95
529,Kikwit,CD,2021-11-06 14:00:24,-5.041,18.8162,87.22,56,99,2.66
530,Erdenet,MN,2021-11-06 14:00:25,49.0333,104.0833,8.67,70,27,3.0
531,Lively,CA,2021-11-06 14:00:25,46.4334,-81.1498,46.02,72,71,11.3
532,Acapetahua,MX,2021-11-06 14:00:26,15.2833,-92.7,78.37,69,34,2.89
533,Huangcun,CN,2021-11-06 14:00:26,30.0145,118.4037,63.77,91,98,3.51
534,Reinosa,ES,2021-11-06 14:00:27,42.9996,-4.138,48.34,83,72,9.13
535,Nahrin,AF,2021-11-06 14:00:27,36.0649,69.1334,43.07,54,0,0.87
536,Mayumba,GA,2021-11-06 14:00:27,-3.432,10.6554,79.2,84,99,10.29
537,Sistranda,NO,2021-11-06 14:00:28,63.7256,8.834,43.9,69,77,7.78
538,Meadow Lake,US,2021-11-06 14:00:28,34.8014,-106.5436,52.39,33,84,1.57
539,Satkhira,BD,2021-11-06 14:00:16,22.7167,89.1,77.0,57,14,4.36
540,Sakakah,SA,2021-11-06 14:00:29,29.9697,40.2064,76.33,23,0,7.92
541,Wynyard,AU,2021-11-06 13:56:28,-41.0,145.7167,57.13,96,95,8.81
542,Tatarsk,RU,2021-11-06 14:00:29,55.219,75.9828,30.74,88,100,11.03
543,Sukabumi,ID,2021-11-06 14:00:29,-6.9181,106.9267,72.77,97,100,2.39
544,Saint-Georges,GD,2021-11-06 14:00:26,12.0564,-61.7485,83.3,72,62,15.21
545,Cartersville,US,2021-11-06 14:01:30,34.1651,-84.7999,48.51,83,40,0.0
546,La Ronge,CA,2021-11-06 14:01:30,55.1001,-105.2842,35.82,93,90,4.61
547,Gwadar,PK,2021-11-06 14:01:31,25.1216,62.3254,79.77,64,0,9.35
548,Goderich,CA,2021-11-06 14:01:31,43.7501,-81.7165,43.03,68,95,17.74
549,Hearst,CA,2021-11-06 14:01:31,49.6835,-83.6665,42.6,79,20,11.05
550,Fairlie,GB,2021-11-06 14:01:32,55.756,-4.8556,55.4,91,71,11.99
551,Arnedo,ES,2021-11-06 14:01:32,42.2167,-2.1,52.16,50,5,24.52
